Brand,Model,Body_Type,Variant_Tier,Year,Engine_Size,Battery_kWh,Fuel_Type,Transmission,Mileage,Seats,Owner_Count,Price
Mahindra,Bolero Neo,SUV,Top,2025,1.5,0.0,Diesel,Manual,21119,7,1,1040000
Nissan,Magnite,SUV,Mid,2024,1.0,0.0,Petrol,Manual,17135,5,1,705000
Maruti Suzuki,Wagon R,Hatchback,Mid,2021,1.0,0.0,CNG,Manual,28832,5,1,520000
Hyundai,Verna,Sedan,Top,2016,1.6,0.0,Diesel,Manual,120469,5,2,460000
Mercedes-Benz,GLC,SUV,Top,2023,2.0,0.0,Petrol,Automatic,30064,5,1,6160000
Maruti Suzuki,Baleno,Hatchback,Base,2025,1.2,0.0,CNG,Manual,20463,5,1,780000
Maruti Suzuki,Dzire,Sedan,Mid,2019,1.2,0.0,Petrol,Manual,102348,5,2,425000
Tata,Nexon,SUV,Mid,2024,1.2,0.0,Petrol,DCT,26067,5,1,1240000
Kia,Sonet,SUV,Mid,2021,1.0,0.0,Petrol,DCT,23621,5,1,850000
Tata,Tiago EV,Hatchback,Top,2023,0.0,24.0,EV,Automatic,24767,5,1,810000
Kia,Sonet,SUV,Top,2020,1.0,0.0,Petrol,iMT,78685,5,2,790000
Tata,Altroz,Hatchback,Base,2025,1.2,0.0,Petrol,Manual,12569,5,1,745000
Maruti Suzuki,Dzire,Sedan,Mid,2021,1.2,0.0,Petrol,Manual,48061,5,2,515000
Mahindra,Scorpio Classic,SUV,Top,2024,2.2,0.0,Diesel,Manual,19386,7,1,1640000
Kia,Sonet,SUV,Mid,2021,1.2,0.0,Petrol,Manual,62025,5,1,745000
Renault,Duster,SUV,Mid,2019,1.5,0.0,Diesel,Manual,173346,5,1,395000
Maruti Suzuki,Ertiga,MPV,Base,2024,1.5,0.0,Petrol,Automatic,19742,7,1,815000
Maruti Suzuki,Dzire,Sedan,Mid,2019,1.3,0.0,Diesel,Manual,110068,5,2,395000
Kia,Sonet,SUV,Mid,2023,1.5,0.0,Diesel,Automatic,83318,5,1,970000
Maruti Suzuki,XL6,MPV,Mid,2022,1.5,0.0,Petrol,Automatic,37686,6,2,1030000
Maruti Suzuki,S-Presso,Hatchback,Mid,2020,1.0,0.0,Petrol,Manual,57417,5,1,300000
Volkswagen,Polo,Hatchback,Mid,2022,1.0,0.0,Petrol,Automatic,81490,5,1,585000
Toyota,Glanza,Hatchback,Base,2021,1.2,0.0,Petrol,Manual,46846,5,3,400000
Hyundai,i20,Hatchback,Base,2018,1.4,0.0,Diesel,Manual,161545,5,2,355000
Maruti Suzuki,Alto 800,Hatchback,Mid,2023,0.8,0.0,Petrol,Manual,40699,5,1,315000
Maruti Suzuki,S-Presso,Hatchback,Top,2022,1.0,0.0,Petrol,AMT,61027,5,2,430000
Kia,Carens,MPV,Top,2026,1.5,0.0,Diesel,Manual,7474,7,1,1515000
Honda,City,Sedan,Mid,2024,1.5,0.0,Petrol Hybrid,e-CVT,46668,5,1,1320000
Maruti Suzuki,Dzire,Sedan,Mid,2025,1.2,0.0,Petrol,Manual,8215,5,2,725000
Hyundai,Verna,Sedan,Mid,2021,1.0,0.0,Petrol,DCT,52529,5,1,975000
Maruti Suzuki,Baleno,Hatchback,Base,2020,1.2,0.0,Petrol,Manual,66309,5,1,455000
Maruti Suzuki,Swift,Hatchback,Mid,2024,1.2,0.0,Petrol,Manual,26237,5,2,685000
Maruti Suzuki,Jimny,SUV,Base,2024,1.5,0.0,Petrol,Automatic,16133,4,1,1370000
Toyota,Fortuner,SUV,Mid,2020,2.7,0.0,Petrol,Automatic,84322,7,1,2665000
Maruti Suzuki,Brezza,SUV,Top,2021,1.3,0.0,Diesel,Manual,87176,5,1,875000
Hyundai,i20,Hatchback,Base,2024,1.2,0.0,Petrol,IVT,17324,5,1,755000
Honda,City,Sedan,Base,2021,1.5,0.0,Diesel,Manual,65560,5,1,825000
Hyundai,Venue,SUV,Base,2022,1.2,0.0,Petrol,Manual,42641,5,3,575000
Maruti Suzuki,Dzire,Sedan,Mid,2019,1.2,0.0,Petrol,Manual,116637,5,1,390000
Maruti Suzuki,S-Presso,Hatchback,Mid,2025,1.0,0.0,Petrol,Manual,17162,5,1,430000
Maruti Suzuki,S-Presso,Hatchback,Top,2023,1.0,0.0,Petrol,Manual,21030,5,1,435000
Hyundai,Verna,Sedan,Base,2017,1.6,0.0,Petrol,Manual,75806,5,1,410000
Tata,Nexon,SUV,Mid,2021,1.5,0.0,Diesel,Manual,97683,5,1,760000
Maruti Suzuki,Dzire,Sedan,Base,2020,1.2,0.0,Petrol,Manual,66805,5,1,450000
Kia,Sonet,SUV,Base,2026,1.0,0.0,Petrol,DCT,2009,5,1,1145000
Tata,Nexon,SUV,Mid,2020,1.5,0.0,Diesel,AMT,101349,5,4,625000
Maruti Suzuki,Alto 800,Hatchback,Base,2019,0.8,0.0,Petrol,Manual,111110,5,2,170000
Maruti Suzuki,Alto K10,Hatchback,Base,2024,1.0,0.0,Petrol,Manual,34211,5,1,350000
Maruti Suzuki,Ciaz,Sedan,Mid,2021,1.5,0.0,Diesel,Manual,91491,5,2,660000
Maruti Suzuki,Wagon R,Hatchback,Mid,2017,1.0,0.0,CNG,Manual,129426,5,2,290000
Toyota,Innova Crysta,MPV,Mid,2021,2.7,0.0,Petrol,Automatic,52648,7,1,1675000
Maruti Suzuki,Celerio,Hatchback,Base,2015,1.0,0.0,Petrol,AMT,114050,5,2,165000
Skoda,Octavia,Sedan,Base,2025,2.0,0.0,Petrol,Automatic,19974,5,1,1985000
Honda,City,Sedan,Mid,2025,1.5,0.0,Petrol,CVT,10438,5,1,1400000
Tata,Nexon,SUV,Mid,2024,1.2,0.0,Petrol,Manual,23658,5,1,1005000
Tata,Safari,SUV,Mid,2021,2.0,0.0,Diesel,Manual,94939,7,1,1425000
Toyota,Glanza,Hatchback,Top,2022,1.2,0.0,Petrol,Manual,19175,5,1,825000
MG,Astor,SUV,Base,2022,1.3,0.0,Petrol,Automatic,22176,5,3,1005000
Volvo,XC40,SUV,Top,2025,2.0,0.0,Petrol,Automatic,16645,5,1,4940000
Hyundai,Verna,Sedan,Top,2022,1.5,0.0,Diesel,Manual,106113,5,1,880000
Maruti Suzuki,Dzire,Sedan,Mid,2018,1.2,0.0,Petrol,Manual,41389,5,1,460000
Hyundai,Verna,Sedan,Mid,2023,1.5,0.0,Petrol,IVT,39868,5,1,1045000
Maruti Suzuki,S-Cross,SUV,Mid,2016,1.3,0.0,Diesel,Manual,165527,5,2,325000
Toyota,Innova Crysta,MPV,Base,2021,2.7,0.0,Petrol,Automatic,60207,7,1,1495000
Hyundai,Creta,SUV,Base,2019,1.6,0.0,Petrol,Automatic,58760,5,1,615000
Honda,City,Sedan,Mid,2022,1.5,0.0,Diesel,Manual,47854,5,1,1050000
Kia,Seltos,SUV,Base,2021,1.4,0.0,Petrol,DCT,44910,5,1,1085000
Maruti Suzuki,Grand Vitara,SUV,Mid,2025,1.5,0.0,Petrol Hybrid,e-CVT,11478,5,1,1890000
Toyota,Innova Crysta,MPV,Top,2023,2.4,0.0,Diesel,Manual,43477,7,1,2660000
Hyundai,i20,Hatchback,Top,2021,1.2,0.0,Petrol,Manual,40272,5,1,755000
Kia,Sonet,SUV,Top,2025,1.5,0.0,Diesel,Automatic,14669,5,1,1305000
Mahindra,XUV400,SUV,Mid,2025,0.0,39.4,EV,Automatic,13149,5,1,1385000
Maruti Suzuki,Alto 800,Hatchback,Base,2021,0.8,0.0,Petrol,Manual,32852,5,1,250000
Tata,Tiago,Hatchback,Mid,2022,1.2,0.0,Petrol,AMT,31746,5,1,490000
Maruti Suzuki,Baleno,Hatchback,Base,2022,1.2,0.0,Petrol,AMT,21989,5,1,560000
Tata,Nexon,SUV,Base,2023,1.2,0.0,Petrol,Manual,46233,5,1,760000
Mahindra,Thar,SUV,Base,2021,2.0,0.0,Petrol,Manual,45047,4,1,1035000
Hyundai,Creta,SUV,Mid,2024,1.5,0.0,Diesel,Automatic,48909,5,1,1300000
Tata,Altroz,Hatchback,Mid,2025,1.2,0.0,Petrol,Manual,13219,5,1,800000
Renault,Kwid,Hatchback,Top,2022,1.0,0.0,Petrol,AMT,20858,5,1,610000
Kia,Sonet,SUV,Mid,2022,1.5,0.0,Diesel,Manual,63001,5,2,810000
Toyota,Innova HyCross,MPV,Top,2024,2.0,0.0,Petrol Hybrid,e-CVT,16232,7,1,2795000
Tata,Nexon,SUV,Mid,2022,1.2,0.0,Petrol,Manual,40333,5,2,800000
Hyundai,Venue,SUV,Top,2019,1.4,0.0,Diesel,Manual,117184,5,2,715000
Kia,Carens,MPV,Top,2023,1.5,0.0,Diesel,Automatic,44371,7,2,1440000
Volkswagen,Vento,Sedan,Top,2020,1.0,0.0,Petrol,Manual,63462,5,4,585000
Maruti Suzuki,Dzire,Sedan,Base,2022,1.2,0.0,Petrol,AMT,68188,5,1,490000
Maruti Suzuki,Ertiga,MPV,Base,2021,1.3,0.0,Diesel,Manual,41592,7,1,770000
Maruti Suzuki,Grand Vitara,SUV,Mid,2023,1.5,0.0,Petrol Hybrid,e-CVT,20628,5,1,1575000
Maruti Suzuki,Baleno,Hatchback,Mid,2021,1.2,0.0,Petrol,Manual,54405,5,1,560000
Hyundai,Creta,SUV,Top,2022,1.4,0.0,Petrol,DCT,47972,5,1,1420000
Maruti Suzuki,Ciaz,Sedan,Mid,2019,1.5,0.0,Petrol,Manual,122098,5,3,405000
Mahindra,Bolero Neo,SUV,Mid,2023,1.5,0.0,Diesel,Manual,52262,7,1,855000
Maruti Suzuki,Swift,Hatchback,Top,2021,1.2,0.0,Petrol,AMT,43935,5,4,515000
Maruti Suzuki,Grand Vitara,SUV,Top,2023,1.5,0.0,CNG,Manual,48860,5,1,1390000
Tata,Tiago,Hatchback,Mid,2024,1.2,0.0,Petrol,AMT,14588,5,1,570000
Hyundai,Creta,SUV,Top,2023,1.4,0.0,Petrol,DCT,31141,5,1,1460000
Hyundai,Venue,SUV,Mid,2022,1.2,0.0,Petrol,Manual,50538,5,1,770000
Skoda,Rapid,Sedan,Mid,2021,1.0,0.0,Petrol,Manual,35821,5,1,670000
Mercedes-Benz,GLC,SUV,Mid,2020,2.0,0.0,Petrol,Automatic,34266,5,1,3490000
Mahindra,Thar,SUV,Top,2020,2.2,0.0,Diesel,Manual,87410,4,3,1025000
Maruti Suzuki,Wagon R,Hatchback,Mid,2024,1.0,0.0,Petrol,AMT,23213,5,1,530000
Maruti Suzuki,Swift,Hatchback,Top,2021,1.2,0.0,Petrol,Manual,53515,5,1,550000
BMW,X5,SUV,Top,2021,3.0,0.0,Petrol,Automatic,23445,5,1,7865000
Tata,Tigor,Sedan,Mid,2023,1.2,0.0,Petrol,Manual,42815,5,1,540000
Tata,Safari,SUV,Base,2023,2.0,0.0,Diesel,Automatic,22992,7,1,1685000
Tata,Tigor,Sedan,Mid,2020,1.2,0.0,Petrol,Manual,39799,5,2,450000
Maruti Suzuki,Baleno,Hatchback,Base,2024,1.2,0.0,Petrol,Manual,5413,5,2,700000
Honda,Amaze,Sedan,Top,2021,1.2,0.0,Petrol,Manual,71829,5,2,485000
Skoda,Rapid,Sedan,Top,2021,1.0,0.0,Petrol,Manual,41285,5,1,675000
Renault,Duster,SUV,Base,2020,1.5,0.0,Diesel,Manual,68878,5,1,610000
Maruti Suzuki,Ertiga,MPV,Mid,2021,1.5,0.0,Petrol,Manual,35339,7,1,665000
Mahindra,Bolero Neo,SUV,Mid,2023,1.5,0.0,Diesel,Manual,40684,7,1,830000
Maruti Suzuki,Baleno,Hatchback,Mid,2018,1.2,0.0,Petrol,Manual,81276,5,4,360000
BMW,5 Series,Sedan,Mid,2020,2.0,0.0,Petrol,Automatic,19977,5,3,4070000
Maruti Suzuki,Ertiga,MPV,Top,2026,1.5,0.0,CNG,Manual,3737,7,1,1165000
Tata,Nexon,SUV,Mid,2024,1.5,0.0,Diesel,Manual,67537,5,1,1010000
Maruti Suzuki,Ertiga,MPV,Base,2018,1.3,0.0,Diesel,Manual,108152,7,2,390000
Mahindra,XUV300,SUV,Mid,2019,1.2,0.0,Petrol,AMT,78857,5,1,630000
Tata,Tiago,Hatchback,Mid,2022,1.2,0.0,Petrol,AMT,35501,5,1,450000
Hyundai,i20,Hatchback,Mid,2019,1.2,0.0,Petrol,Manual,68672,5,2,430000
Skoda,Kylaq,SUV,Top,2025,1.0,0.0,Petrol,Manual,15108,5,1,1110000
Nissan,Magnite,SUV,Top,2021,1.0,0.0,Petrol,Manual,66414,5,1,500000
Renault,Kwid,Hatchback,Mid,2022,1.0,0.0,Petrol,Manual,56940,5,3,380000
Hyundai,i20,Hatchback,Base,2020,1.0,0.0,Petrol,iMT,27207,5,1,615000
Tata,Harrier,SUV,Base,2021,2.0,0.0,Diesel,Automatic,91411,5,2,1115000
Mahindra,Thar,SUV,Mid,2016,2.5,0.0,Diesel,Manual,150455,4,1,540000
Mahindra,Bolero,SUV,Base,2025,1.5,0.0,Diesel,Manual,25663,7,1,795000
Honda,City,Sedan,Top,2021,1.5,0.0,Petrol,Manual,54419,5,1,970000
Mahindra,Scorpio,SUV,Top,2019,2.2,0.0,Diesel,Manual,161141,7,1,860000
Maruti Suzuki,Dzire,Sedan,Base,2021,1.2,0.0,Petrol,Manual,43696,5,2,410000
Hyundai,Creta,SUV,Mid,2025,1.5,0.0,Diesel,Manual,17424,5,1,1430000
Maruti Suzuki,Baleno,Hatchback,Base,2024,1.2,0.0,Petrol,Manual,24318,5,1,695000
Maruti Suzuki,Eeco,MPV,Mid,2019,1.2,0.0,Petrol,Manual,58532,5,4,240000
Maruti Suzuki,Dzire,Sedan,Mid,2019,1.3,0.0,Diesel,Manual,74745,5,1,575000
Maruti Suzuki,Brezza,SUV,Base,2022,1.5,0.0,Petrol,Manual,31926,5,1,720000
Kia,Sonet,SUV,Base,2023,1.0,0.0,Petrol,DCT,23129,5,4,745000
Toyota,Fortuner,SUV,Base,2021,2.8,0.0,Diesel,Manual,85337,7,1,3110000
Maruti Suzuki,Alto K10,Hatchback,Mid,2022,1.0,0.0,Petrol,AMT,59537,5,1,320000
Kia,Carens,MPV,Mid,2022,1.5,0.0,Petrol,Manual,65233,7,2,930000
Datsun,redi-GO,Hatchback,Mid,2020,1.0,0.0,Petrol,AMT,37250,5,1,245000
Renault,Kiger,SUV,Mid,2023,1.0,0.0,Petrol,AMT,37450,5,2,545000
Volkswagen,Polo,Hatchback,Top,2020,1.0,0.0,Petrol,Manual,47888,5,1,615000
Volvo,XC60,SUV,Mid,2022,2.0,0.0,Petrol,Automatic,31839,5,1,4200000
Mahindra,Bolero,SUV,Mid,2021,1.5,0.0,Diesel,Manual,95209,7,1,590000
BMW,X1,SUV,Mid,2022,2.0,0.0,Diesel,Automatic,76498,5,2,2850000
Audi,Q5,SUV,Top,2019,2.0,0.0,Diesel,Automatic,96624,5,1,3465000
Hyundai,Grand i10 Nios,Hatchback,Base,2024,1.2,0.0,Petrol,AMT,7798,5,1,650000
Renault,Kwid,Hatchback,Mid,2026,0.8,0.0,Petrol,Manual,990,5,1,555000
Kia,Carens,MPV,Mid,2026,1.5,0.0,Diesel,Manual,2800,7,1,1520000
Kia,Sonet,SUV,Base,2020,1.0,0.0,Petrol,iMT,80204,5,2,595000
Ford,EcoSport,SUV,Mid,2019,1.5,0.0,Diesel,Manual,84187,5,1,515000
Hyundai,Creta,SUV,Mid,2020,1.5,0.0,Petrol,Manual,42012,5,2,790000
Hyundai,Creta,SUV,Base,2023,1.5,0.0,Diesel,Manual,65161,5,1,1150000
Mahindra,KUV100,Hatchback,Mid,2018,1.2,0.0,Diesel,Manual,167319,6,2,215000
Tata,Nexon EV,SUV,Base,2023,0.0,40.5,EV,Automatic,25969,5,1,1195000
Renault,Kiger,SUV,Mid,2023,1.0,0.0,Petrol,Manual,22456,5,1,635000
Renault,Triber,MPV,Base,2024,1.0,0.0,Petrol,Manual,17345,7,1,595000
Tata,Nexon,SUV,Top,2022,1.5,0.0,Diesel,Manual,36939,5,3,1010000
BMW,3 Series,Sedan,Top,2025,2.0,0.0,Petrol,Automatic,13037,5,1,4555000
Maruti Suzuki,Baleno,Hatchback,Mid,2024,1.2,0.0,Petrol,AMT,22186,5,2,790000
Audi,Q5,SUV,Base,2023,2.0,0.0,Petrol,Automatic,16247,5,1,4615000
Maruti Suzuki,Wagon R,Hatchback,Mid,2020,1.2,0.0,Petrol,AMT,70119,5,3,350000
Toyota,Hilux,SUV,Base,2023,2.8,0.0,Diesel,Automatic,49049,5,1,2385000
Maruti Suzuki,Swift,Hatchback,Top,2018,1.2,0.0,Petrol,Manual,71752,5,1,420000
Mahindra,Thar,SUV,Mid,2021,2.2,0.0,Diesel,Automatic,34532,4,1,1340000
Hyundai,Creta,SUV,Base,2021,1.5,0.0,Petrol,IVT,34380,5,2,910000
Maruti Suzuki,Wagon R,Hatchback,Top,2025,1.0,0.0,Petrol,Manual,17076,5,2,745000
Tata,Tiago,Hatchback,Base,2018,1.05,0.0,Diesel,Manual,86320,5,1,320000
Tata,Nexon,SUV,Mid,2025,1.2,0.0,Petrol,DCT,6064,5,1,1350000
Maruti Suzuki,Baleno,Hatchback,Base,2023,1.2,0.0,Petrol,Manual,35995,5,1,740000
Tata,Altroz,Hatchback,Mid,2025,1.2,0.0,CNG,Manual,14092,5,1,875000
Maruti Suzuki,Baleno,Hatchback,Top,2024,1.2,0.0,Petrol,Manual,19671,5,1,850000
Maruti Suzuki,Dzire,Sedan,Mid,2022,1.2,0.0,Petrol,AMT,75536,5,1,565000
Maruti Suzuki,Dzire,Sedan,Base,2024,1.2,0.0,Petrol,Manual,18998,5,1,585000
Mahindra,Scorpio,SUV,Base,2017,2.2,0.0,Diesel,Manual,184249,7,2,370000
Kia,Sonet,SUV,Mid,2022,1.0,0.0,Petrol,iMT,34285,5,1,920000
Mahindra,Bolero Neo,SUV,Base,2025,1.5,0.0,Diesel,Manual,21232,7,1,845000
Skoda,Kushaq,SUV,Top,2022,1.0,0.0,Petrol,Automatic,35028,5,1,1375000
Mahindra,Bolero,SUV,Mid,2024,1.5,0.0,Diesel,Manual,20884,7,1,855000
Skoda,Rapid,Sedan,Mid,2020,1.0,0.0,Petrol,Manual,70884,5,1,515000
Mercedes-Benz,E-Class,Sedan,Top,2016,2.0,0.0,Diesel,Automatic,51881,5,1,2595000
Hyundai,Creta,SUV,Mid,2022,1.5,0.0,Diesel,Manual,55766,5,2,1010000
Maruti Suzuki,Dzire,Sedan,Top,2025,1.2,0.0,Petrol,Manual,12972,5,1,880000
Maruti Suzuki,Dzire,Sedan,Base,2021,1.2,0.0,Petrol,AMT,46007,5,1,545000
Mahindra,Bolero Neo,SUV,Base,2026,1.5,0.0,Diesel,Manual,3324,7,1,930000
Toyota,Fortuner,SUV,Mid,2017,2.7,0.0,Petrol,Manual,188300,7,1,1510000
Maruti Suzuki,Baleno,Hatchback,Mid,2026,1.2,0.0,CNG,Manual,3179,5,1,860000
Renault,Kiger,SUV,Base,2026,1.0,0.0,Petrol,Manual,2747,5,1,660000
BMW,3 Series,Sedan,Top,2025,2.0,0.0,Petrol,Automatic,8043,5,1,5515000
Maruti Suzuki,XL6,MPV,Top,2020,1.5,0.0,Petrol,Manual,67765,6,1,815000
Maruti Suzuki,Brezza,SUV,Top,2020,1.3,0.0,Diesel,Manual,87950,5,1,805000
Maruti Suzuki,Brezza,SUV,Mid,2023,1.5,0.0,Petrol,Automatic,28251,5,1,920000
Hyundai,Creta,SUV,Mid,2021,1.5,0.0,Petrol,IVT,37039,5,1,1185000
Renault,Kwid,Hatchback,Top,2021,0.8,0.0,Petrol,Manual,64147,5,1,365000
Mahindra,Bolero Neo,SUV,Top,2023,1.5,0.0,Diesel,Manual,29140,7,1,1030000
Maruti Suzuki,Wagon R,Hatchback,Mid,2021,1.2,0.0,Petrol,AMT,24447,5,2,525000
Honda,City,Sedan,Base,2019,1.5,0.0,Petrol,CVT,97351,5,1,645000
Maruti Suzuki,Swift,Hatchback,Base,2018,1.2,0.0,Petrol,Manual,31221,5,2,340000
Hyundai,Creta,SUV,Top,2024,1.5,0.0,Petrol,IVT,15684,5,2,1570000
Hyundai,Creta,SUV,Base,2024,1.5,0.0,Petrol,DCT,19630,5,1,1565000
Tata,Tiago,Hatchback,Mid,2018,1.2,0.0,Petrol,Manual,76376,5,1,325000
Toyota,Fortuner,SUV,Mid,2020,2.7,0.0,Petrol,Automatic,53417,7,1,3380000
Renault,Triber,MPV,Base,2023,1.0,0.0,Petrol,Manual,31694,7,1,495000
Maruti Suzuki,Alto K10,Hatchback,Top,2018,1.0,0.0,Petrol,AMT,110191,5,2,230000
Kia,Seltos,SUV,Base,2026,1.5,0.0,Petrol,DCT,2429,5,1,1380000
Maruti Suzuki,Alto K10,Hatchback,Top,2022,1.0,0.0,CNG,Manual,71047,5,2,380000
Hyundai,Grand i10 Nios,Hatchback,Mid,2020,1.0,0.0,Petrol,Manual,36829,5,1,535000
Renault,Kiger,SUV,Mid,2023,1.0,0.0,Petrol,Manual,17994,5,1,685000
Tata,Altroz,Hatchback,Mid,2023,1.2,0.0,Petrol,Manual,20593,5,1,640000
Maruti Suzuki,Baleno,Hatchback,Top,2022,1.2,0.0,Petrol,AMT,61754,5,1,915000
Honda,City,Sedan,Top,2025,1.5,0.0,Petrol,CVT,15007,5,1,1455000
Tata,Nexon,SUV,Top,2022,1.5,0.0,Diesel,Manual,32712,5,1,1230000
Jeep,Compass,SUV,Base,2025,2.0,0.0,Diesel,Manual,18860,5,3,1800000
Mahindra,XUV700,SUV,Mid,2023,2.0,0.0,Petrol,Automatic,14965,7,1,1880000
Maruti Suzuki,Alto K10,Hatchback,Mid,2023,1.0,0.0,Petrol,Manual,26712,5,1,405000
Honda,Civic,Sedan,Base,2021,1.8,0.0,Petrol,CVT,54059,5,1,1120000
Maruti Suzuki,Dzire,Sedan,Mid,2026,1.2,0.0,Petrol,Manual,3905,5,1,740000
Maruti Suzuki,Celerio,Hatchback,Base,2022,1.0,0.0,Petrol,AMT,37378,5,1,395000
Mahindra,Scorpio,SUV,Mid,2017,2.2,0.0,Diesel,Manual,131724,7,1,590000
Kia,Sonet,SUV,Top,2021,1.0,0.0,Petrol,iMT,55584,5,1,905000
Maruti Suzuki,S-Presso,Hatchback,Mid,2023,1.0,0.0,Petrol,AMT,35618,5,1,405000
Kia,Sonet,SUV,Base,2024,1.0,0.0,Petrol,iMT,10123,5,2,920000
Tata,Punch,SUV,Base,2026,1.2,0.0,Petrol,Manual,1530,5,1,695000
Tata,Safari,SUV,Mid,2023,2.0,0.0,Diesel,Automatic,86220,7,1,1710000
Maruti Suzuki,Ertiga,MPV,Mid,2023,1.5,0.0,Petrol,Manual,33136,7,2,810000
Hyundai,Creta,SUV,Mid,2022,1.5,0.0,Petrol,Manual,32858,5,2,980000
Maruti Suzuki,Swift,Hatchback,Mid,2025,1.2,0.0,Petrol,AMT,7303,5,1,825000
Maruti Suzuki,Ertiga,MPV,Base,2021,1.5,0.0,Petrol,Manual,40301,7,1,630000
Hyundai,Grand i10 Nios,Hatchback,Mid,2019,1.2,0.0,CNG,Manual,164055,5,1,420000
Hyundai,Aura,Sedan,Base,2024,1.2,0.0,CNG,Manual,15250,5,1,650000
Maruti Suzuki,Baleno,Hatchback,Top,2023,1.2,0.0,Petrol,Manual,54201,5,2,765000
Maruti Suzuki,Ignis,Hatchback,Mid,2022,1.2,0.0,Petrol,AMT,39055,5,1,515000
Ford,Figo,Hatchback,Base,2020,1.2,0.0,Petrol,Manual,47778,5,1,345000
Kia,Sonet,SUV,Mid,2024,1.5,0.0,Diesel,Manual,24594,5,1,1030000
Hyundai,i20,Hatchback,Mid,2024,1.2,0.0,Petrol,Manual,27479,5,1,790000
Audi,Q3,SUV,Mid,2024,2.0,0.0,Petrol,Automatic,14328,5,1,3515000
Maruti Suzuki,Ertiga,MPV,Base,2021,1.3,0.0,Diesel,Manual,58104,7,1,635000
Hyundai,Creta,SUV,Mid,2025,1.5,0.0,Petrol,IVT,8973,5,1,1415000
Skoda,Kushaq,SUV,Base,2025,1.0,0.0,Petrol,Automatic,13615,5,2,1275000
Honda,Amaze,Sedan,Base,2018,1.2,0.0,Petrol,CVT,176690,5,4,205000
Maruti Suzuki,Ertiga,MPV,Mid,2020,1.3,0.0,Diesel,Manual,76827,7,2,565000
Hyundai,Verna,Sedan,Mid,2025,1.5,0.0,Petrol,Manual,12323,5,2,1040000
Honda,CR-V,SUV,Mid,2020,2.0,0.0,Petrol,Automatic,55138,5,1,1565000
Mahindra,XUV300,SUV,Mid,2023,1.5,0.0,Diesel,AMT,19374,5,1,1055000
Hyundai,Creta,SUV,Mid,2024,1.5,0.0,Diesel,Manual,31321,5,1,1265000
Hyundai,Venue,SUV,Mid,2025,1.2,0.0,Petrol,Manual,14248,5,1,925000
Maruti Suzuki,Fronx,SUV,Mid,2024,1.2,0.0,Petrol,Manual,15743,5,1,835000
Toyota,Innova Crysta,MPV,Base,2023,2.4,0.0,Diesel,Automatic,42525,7,1,1995000
Maruti Suzuki,Brezza,SUV,Mid,2024,1.5,0.0,Petrol,Manual,33784,5,1,945000
Renault,Duster,SUV,Base,2021,1.3,0.0,Petrol,Manual,57130,5,1,595000
Tata,Harrier,SUV,Top,2024,2.0,0.0,Diesel,Automatic,27795,5,1,2255000
Hyundai,Creta,SUV,Top,2025,1.5,0.0,Diesel,Manual,26918,5,1,1640000
Tata,Harrier,SUV,Base,2024,2.0,0.0,Diesel,Automatic,29996,5,1,1795000
Maruti Suzuki,Alto 800,Hatchback,Top,2021,0.8,0.0,Petrol,Manual,50064,5,2,265000
Hyundai,i20,Hatchback,Base,2024,1.2,0.0,Petrol,Manual,30983,5,1,665000
Honda,Amaze,Sedan,Mid,2016,1.2,0.0,Petrol,CVT,110465,5,2,275000
Honda,City,Sedan,Top,2018,1.5,0.0,Petrol,CVT,83120,5,1,750000
Tata,Harrier,SUV,Base,2025,2.0,0.0,Diesel,Automatic,19664,5,1,1775000
BMW,X1,SUV,Top,2022,2.0,0.0,Diesel,Automatic,48754,5,3,2860000
Hyundai,Creta,SUV,Mid,2019,1.6,0.0,Petrol,Automatic,48470,5,1,765000
Hyundai,Verna,Sedan,Base,2017,1.6,0.0,Petrol,Automatic,109920,5,1,375000
Mahindra,Scorpio N,SUV,Top,2022,2.2,0.0,Diesel,Manual,59497,7,1,1780000
Maruti Suzuki,Eeco,MPV,Mid,2020,1.2,0.0,Petrol,Manual,54396,5,1,365000
Maruti Suzuki,Dzire,Sedan,Mid,2023,1.2,0.0,Petrol,Manual,22988,5,1,645000
BMW,X1,SUV,Mid,2019,2.0,0.0,Petrol,Automatic,60507,5,1,2325000
Skoda,Kushaq,SUV,Top,2022,1.0,0.0,Petrol,Automatic,52749,5,1,1435000
BMW,5 Series,Sedan,Top,2021,2.0,0.0,Diesel,Automatic,64944,5,1,4240000
Maruti Suzuki,Brezza,SUV,Mid,2024,1.5,0.0,Petrol,Manual,13032,5,1,885000
Maruti Suzuki,Alto K10,Hatchback,Mid,2019,1.0,0.0,Petrol,Manual,69110,5,2,260000
Hyundai,Tucson,SUV,Base,2023,2.0,0.0,Diesel,Automatic,58421,5,1,1975000
Jeep,Compass,SUV,Base,2019,1.4,0.0,Petrol,Manual,55283,5,1,1005000
Maruti Suzuki,Dzire,Sedan,Mid,2022,1.2,0.0,Petrol,AMT,63335,5,1,615000
Maruti Suzuki,Swift,Hatchback,Top,2025,1.2,0.0,Petrol,Manual,9050,5,1,800000
Maruti Suzuki,Wagon R,Hatchback,Mid,2021,1.0,0.0,Petrol,AMT,41707,5,2,425000
Kia,Seltos,SUV,Top,2022,1.5,0.0,Diesel,Manual,42540,5,1,1625000
